1631102580000.0, 46467.03, 46511.84, 46467.03, 46497.78, BUY
1631102940000.0, 46633.26, 46650.0, 46560.0, 46560.0, SELL
1631103060000.0, 46450.52, 46545.71, 46450.52, 46537.15, BUY
1631103540000.0, 46546.17, 46557.29, 46500.01, 46532.61, SELL
1631103780000.0, 46525.01, 46557.54, 46513.46, 46557.54, BUY
1631104020000.0, 46574.96, 46581.64, 46540.57, 46548.98, SELL
1631104020000.0, 46574.96, 46581.64, 46540.57, 46548.98, SELL
1631104200000.0, 46614.15, 46624.31, 46541.07, 46541.08, SELL
1631104200000.0, 46614.15, 46624.31, 46541.07, 46541.08, SELL
1631104320000.0, 46490.7, 46600.0, 46490.7, 46515.88, BUY
1631104320000.0, 46490.7, 46600.0, 46490.7, 46515.88, BUY
1631104500000.0, 46564.6, 46567.35, 46479.01, 46517.02, SELL
1631104500000.0, 46564.6, 46567.35, 46479.01, 46517.02, SELL
1631104680000.0, 46556.65, 46559.79, 46529.35, 46529.35, SELL
1631104680000.0, 46556.65, 46559.79, 46529.35, 46529.35, SELL
1631104860000.0, 46625.6, 46632.34, 46610.14, 46624.09, SELL
1631104860000.0, 46625.6, 46632.34, 46610.14, 46624.09, SELL
1631104980000.0, 46620.74, 53399.99, 46523.0, 46659.65, BUY
1631104980000.0, 46620.74, 53399.99, 46523.0, 46659.65, BUY
1631108160000.0, 46442.65, 46442.65, 46352.93, 46405.0, SELL
1631108340000.0, 46490.7, 46553.16, 46418.4, 46439.59, SELL
1631108460000.0, 46404.28, 46493.0, 46404.28, 46493.0, BUY
1631108700000.0, 46520.25, 46524.01, 40718.54, 46481.67, SELL
1631108880000.0, 46394.01, 46435.13, 46375.03, 46404.03, BUY
1631109060000.0, 46326.35, 46355.4, 46316.29, 46328.91, BUY
1631109300000.0, 46225.93, 46259.54, 46225.92, 46250.0, BUY
1631109900000.0, 46188.38, 46263.83, 46188.38, 46214.12, BUY
1631110260000.0, 46065.89, 50500.0, 46050.01, 46106.2, BUY
1631110560000.0, 46239.76, 46241.15, 46146.69, 46176.16, SELL
1631110920000.0, 46234.81, 46245.13, 46191.91, 46216.23, SELL
1631111100000.0, 46249.82, 46287.71, 46219.57, 46227.95, SELL
1631111280000.0, 46257.13, 46259.0, 46213.74, 46220.0, SELL
1631111700000.0, 46310.27, 46310.27, 46256.02, 46272.52, SELL
1631111940000.0, 46139.82, 46190.14, 40718.54, 46161.79, BUY
1631112240000.0, 45800.0, 45848.8, 45755.66, 45813.66, BUY
1631112600000.0, 45877.15, 45908.66, 45762.43, 45762.43, SELL
1631112720000.0, 45676.38, 45753.99, 45676.38, 45692.33, BUY
1631112960000.0, 45834.08, 45883.09, 45800.01, 45808.69, SELL
1631113140000.0, 45878.34, 45880.91, 45833.09, 45833.09, SELL
1631113320000.0, 46069.75, 46070.62, 45910.21, 45922.01, SELL
1631113680000.0, 45800.33, 45829.86, 45800.33, 45828.27, BUY
1631114160000.0, 46345.01, 46345.01, 46290.01, 46290.98, SELL
1631114520000.0, 46085.0, 46177.87, 46085.0, 46162.5, BUY
1631114820000.0, 46068.27, 46116.73, 46056.68, 46104.06, BUY
1631114940000.0, 46151.68, 46151.68, 46060.01, 46094.1, SELL
1631115360000.0, 46224.18, 46237.81, 46150.0, 46197.77, SELL
1631115600000.0, 46223.04, 46278.38, 46175.2, 46197.58, SELL
1631115840000.0, 46188.33, 46232.13, 46165.84, 46232.13, BUY
1631116080000.0, 46093.79, 46143.21, 46093.79, 46143.21, BUY
1631116320000.0, 46025.06, 46039.71, 46010.01, 46025.44, BUY
1631116800000.0, 46075.44, 46088.31, 45858.17, 46048.25, SELL
1631117340000.0, 46027.03, 46030.26, 45992.21, 46018.94, SELL
1631117460000.0, 45955.76, 46018.04, 45955.76, 45966.74, BUY
1631117640000.0, 46071.88, 46103.0, 46057.2, 46065.24, SELL
1631117700000.0, 46054.01, 46145.33, 46038.06, 46145.33, BUY
1631117880000.0, 46214.28, 46378.3, 46122.44, 46151.43, SELL
1631118120000.0, 46143.33, 46190.0, 46068.02, 46190.0, BUY
1631118300000.0, 46230.53, 46230.53, 46163.65, 46189.64, SELL
1631118660000.0, 46287.4, 46295.13, 46226.94, 46261.85, SELL
1631118960000.0, 46385.08, 46385.08, 46220.01, 46352.65, SELL
1631119200000.0, 46442.42, 46442.42, 46387.64, 46425.94, SELL
1631119980000.0, 46486.9, 46511.43, 46415.0, 46476.62, SELL
1631120280000.0, 46418.08, 46418.9, 46399.6, 46399.6, SELL
1631120700000.0, 46376.11, 46376.11, 46326.87, 46344.05, SELL
1631121120000.0, 46400.0, 46400.0, 46338.85, 46338.85, SELL
1631121240000.0, 46330.01, 46350.58, 40718.54, 46326.62, SELL
1631123340000.0, 46161.55, 46186.52, 46102.46, 46181.95, BUY
1631123580000.0, 46202.16, 46479.24, 46180.0, 46256.3, BUY
1631123700000.0, 46259.95, 46260.0, 46180.0, 46180.0, SELL
1631124420000.0, 46235.01, 46248.28, 46230.01, 46230.01, SELL
1631124720000.0, 46312.35, 46347.85, 46123.24, 46280.48, SELL
1631125020000.0, 46164.23, 46200.0, 46146.35, 46166.95, BUY
1631125620000.0, 46250.01, 46305.94, 46250.01, 46284.44, BUY
1631125860000.0, 46320.5, 46322.57, 46292.46, 46292.46, SELL
1631125980000.0, 46268.46, 46297.75, 46065.61, 46280.4, BUY
1631126160000.0, 46296.42, 46400.0, 46270.0, 46400.0, BUY
1631126400000.0, 46346.61, 46353.48, 46286.22, 46289.78, SELL
1631126580000.0, 46265.64, 46287.43, 46265.64, 46280.43, BUY
1631126700000.0, 46286.75, 46286.75, 46249.0, 46249.99, SELL
1631126820000.0, 46250.01, 46282.92, 46250.01, 46282.92, BUY
1631126940000.0, 46325.01, 226870.0, 46300.0, 46315.52, SELL
1631127060000.0, 46267.45, 46301.56, 46065.61, 46294.68, BUY
1631127300000.0, 46371.86, 46396.54, 46361.46, 46364.81, SELL
1631127600000.0, 46496.45, 46499.99, 46431.63, 46442.39, SELL
1631127720000.0, 46391.21, 46422.69, 46391.21, 46418.99, BUY
