1631102400.0,46394.82000000,46666.57000000,46393.75000000,46460.99000000,566.29983000,1631103299999,26353142.42475630,17674,264.46031000,12307465.62670860,0
1631103300.0,46460.99000000,46632.34000000,46460.99000000,46614.14000000,548.65815000,1631104199999,25545075.15787150,15325,306.24811000,14258875.62010010,0
1631104200.0,46614.14000000,46700.00000000,46452.86000000,46597.33000000,574.71602000,1631105099999,26770525.78341660,15509,297.52001000,13858817.11235340,0
1631105100.0,46597.34000000,46602.54000000,46114.66000000,46254.25000000,819.24436000,1631105999999,37947535.77370530,20914,359.43609000,16643410.49131470,0
1631106000.0,46254.26000000,46469.77000000,46254.25000000,46310.72000000,447.74916000,1631106899999,20765331.04187630,17835,226.41878000,10499716.15758220,0
1631106900.0,46310.73000000,46627.25000000,45583.00000000,46537.56000000,1546.68264000,1631107799999,71293091.63337230,43101,740.84958000,34157556.68791620,0
1631107800.0,46537.56000000,46900.00000000,46344.24000000,46523.55000000,877.71553000,1631108699999,40888462.72684510,29074,478.40389000,22288005.64044860,0
1631108700.0,46523.56000000,46531.38000000,46153.84000000,46315.68000000,690.45764000,1631109599999,31980039.96642670,21885,323.39958000,14976567.07359020,0
1631109600.0,46315.67000000,46374.10000000,46048.00000000,46191.04000000,587.87916000,1631110499999,27150492.38633220,16155,299.60211000,13836475.75184790,0
1631110500.0,46191.04000000,46295.47000000,46115.31000000,46264.14000000,456.98341000,1631111399999,21120866.70129540,14422,239.13777000,11051519.48753150,0
1631111400.0,46264.13000000,46329.03000000,45755.00000000,45809.14000000,727.73060000,1631112299999,33522223.85958370,21725,325.30965000,14981991.30897180,0
1631112300.0,45809.15000000,45918.56000000,45648.53000000,45821.20000000,931.06333000,1631113199999,42629159.86622090,21328,510.67143000,23382202.27336830,0
1631113200.0,45821.20000000,46200.00000000,45760.02000000,46177.58000000,758.98293000,1631114099999,34888777.01746840,20507,442.31470000,20331835.76279710,0
1631114100.0,46177.59000000,46461.42000000,46025.13000000,46082.32000000,731.48132000,1631114999999,33797516.78449110,19824,336.14561000,15533418.14449530,0
1631115000.0,46082.33000000,46277.76000000,46069.00000000,46232.16000000,403.21882000,1631115899999,18627565.15426220,14849,207.81377000,9599279.53882380,0
1631115900.0,46232.17000000,46236.80000000,45873.69000000,46087.35000000,597.26623000,1631116799999,27488697.83093470,15389,240.84102000,11085620.20145080,0
1631116800.0,46082.90000000,46118.06000000,45860.01000000,46054.00000000,573.90899000,1631117699999,26394503.22403670,16331,274.35353000,12617431.04712150,0
1631117700.0,46054.01000000,46272.72000000,46034.92000000,46265.68000000,555.75552000,1631118599999,25666183.43302720,15604,313.55594000,14480624.64254210,0
1631118600.0,46265.67000000,46500.00000000,46220.98000000,46445.77000000,730.04134000,1631119499999,33860641.03791330,21942,360.39350000,16717508.86229290,0
1631119500.0,46441.36000000,46530.00000000,46350.00000000,46423.64000000,544.39482000,1631120399999,25275432.76695110,16964,278.37989000,12925819.51821860,0
1631120400.0,46425.97000000,46434.52000000,46314.34000000,46326.96000000,419.11101000,1631121299999,19427976.11733720,14300,201.24133000,9328548.03119950,0
1631121300.0,46326.96000000,46394.95000000,46142.20000000,46148.94000000,444.45742000,1631122199999,20561756.98723470,14032,180.11921000,8331343.90171190,0
1631122200.0,46148.94000000,46200.00000000,45991.28000000,46134.98000000,496.08026000,1631123099999,22847342.00668650,14368,265.32054000,12218820.16161320,0
1631123100.0,46134.99000000,46273.65000000,46111.77000000,46200.19000000,371.52427000,1631123999999,17164162.18194180,12441,165.43949000,7643447.66282150,0
